StartPos,EndPos,Gene_ID,WT_1_1,WT_2_1,WT_3_1,HGPS_917_SCR_1,HGPS_478_SCR_1,HGPS_297_SCR_1,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,WRN_1_NT_1,WRN_2_NT_1,WRN_3_NT_1,WRN_1_L1_ASO_1,WRN_2_L1_ASO_1,WRN_3_L1_ASO_1,HGPS_917_L1_ASO_1,HGPS_478_L1_ASO_1,HGPS_297_L1_ASO_1,WRN_1_SCR_1,WRN_2_SCR_1,WRN_3_SCR_1
3732685,3753111,ENSG00000132622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753508,3767781,ENSG00000101220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777504,3781448,ENSG00000101222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783851,3786740,ENSG00000125817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3786772,3806121,ENSG00000101224,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808357,3812434,ENSG00000275491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811384,3823882,ENSG00000274949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820524,3828838,ENSG00000125843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846799,3876123,ENSG00000088888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887289,3889173,ENSG00000229539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888839,3929887,ENSG00000125779,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
3917494,3917571,ENSG00000199024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917502,3917563,ENSG00000283320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921279,3923400,ENSG00000275582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927309,4015558,ENSG00000101236,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023917,4024444,ENSG00000226608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070152,4075165,ENSG00000205300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120980,4187747,ENSG00000088826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192932,4195953,ENSG00000230176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220630,4249287,ENSG00000171873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475638,4525200,ENSG00000238282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590993,4591300,ENSG00000228210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627758,4685148,ENSG00000226948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686350,4701590,ENSG00000171867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4721909,4728460,ENSG00000171864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731279,4740668,ENSG00000180259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761300,4761696,ENSG00000278595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780023,4823608,ENSG00000101265,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
4852356,5010293,ENSG00000089057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045761,5046276,ENSG00000277087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061037,5061340,ENSG00000278816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5066082,5068154,ENSG00000277425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068232,5113103,ENSG00000089063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5113993,5114083,ENSG00000252367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114953,5126626,ENSG00000132646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5126879,5197887,ENSG00000101290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292388,5292831,ENSG00000225022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318268,5503189,ENSG00000266908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445838,5475483,ENSG00000230563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5482736,5526709,ENSG00000205181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5507875,5510002,ENSG00000225640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5532878,5533335,ENSG00000225831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5544439,5611006,ENSG00000125772,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
5548840,5549481,ENSG00000233578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5750393,5864395,ENSG00000171984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911510,5925353,ENSG00000089199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928085,5929318,ENSG00000215589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5937228,5950558,ENSG00000089195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950652,5998977,ENSG00000125885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5964538,5964650,ENSG00000207380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5965180,5965511,ENSG00000231961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990943,6005821,ENSG00000278719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000418,6000941,ENSG00000275632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001733,6002030,ENSG00000263755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006093,6040053,ENSG00000088766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040546,6054060,ENSG00000125872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065966,6067897,ENSG00000278192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074845,6123214,ENSG00000101311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213699,6215381,ENSG00000234241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6220330,6220759,ENSG00000276915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6446723,6528459,ENSG00000229876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6767686,6780246,ENSG00000125845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7831798,7832322,ENSG00000215586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7882985,7940458,ENSG00000101323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7977346,8019805,ENSG00000125827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8019180,8043512,ENSG00000229766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077251,8968360,ENSG00000182621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8248704,8256918,ENSG00000225479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8831186,8831393,ENSG00000201348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8929895,8930038,ENSG00000228438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8934984,8935481,ENSG00000276385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8998849,8999100,ENSG00000275222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9067825,9504593,ENSG00000101333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9505180,9514998,ENSG00000225988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9514358,9530524,ENSG00000125869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9537370,9839076,ENSG00000101349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9986126,10058303,ENSG00000132623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10006381,10368831,ENSG00000227906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172395,10308258,ENSG00000132639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172522,10200824,ENSG00000230506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172701,10186740,ENSG00000232448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10385779,10387806,ENSG00000230750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10401009,10434222,ENSG00000125863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10435305,10636829,ENSG00000149346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10612861,10614229,ENSG00000235036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10637684,10673999,ENSG00000101384,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10649636,10649695,ENSG00000273745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10672695,10994924,ENSG00000270792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10696949,10754033,ENSG00000224961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10753278,10765286,ENSG00000234900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10996293,11029455,ENSG00000125899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11001304,11001763,ENSG00000270777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11234170,11301525,ENSG00000230990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11345383,11345855,ENSG00000235544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566484,11581335,ENSG00000287754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11800463,11878429,ENSG00000228422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11890723,11926609,ENSG00000132640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11909404,11918677,ENSG00000236526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12380056,12381255,ENSG00000235698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12865202,12952519,ENSG00000233048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12950288,13008417,ENSG00000234265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13008972,13169103,ENSG00000172296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13073667,13074312,ENSG00000271426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13221274,13300651,ENSG00000101230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13237801,13239674,ENSG00000226263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13244064,13245369,ENSG00000225956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13368291,13368703,ENSG00000278153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13389392,13638932,ENSG00000089123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13392677,13393674,ENSG00000236811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13714322,13784919,ENSG00000089048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13785007,13821580,ENSG00000101247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13849247,13996443,ENSG00000101251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13995369,16053197,ENSG00000172264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14003508,14003699,ENSG00000230935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14127400,14128336,ENSG00000234187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14223041,14223325,ENSG00000239923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14322985,14337614,ENSG00000125848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14352320,14352425,ENSG00000199570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14554384,14636524,ENSG00000227927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14757563,14758056,ENSG00000213950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14884250,14929528,ENSG00000235914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15022852,15022958,ENSG00000201180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16177933,16259603,ENSG00000287410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16272104,16573448,ENSG00000089177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16576068,16579615,ENSG00000273998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16586333,16586693,ENSG00000226229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16714844,16730948,ENSG00000228809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16729961,16742564,ENSG00000125870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16857962,16864148,ENSG00000236985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17187510,17187616,ENSG00000251955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17226107,17484578,ENSG00000125851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17479085,17479431,ENSG00000232241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17493905,17569220,ENSG00000125864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17516843,17517307,ENSG00000232333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17565501,17565851,ENSG00000277373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17570075,17609919,ENSG00000125868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17576206,17576510,ENSG00000202260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17599255,17599807,ENSG00000230495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17613678,17682295,ENSG00000125844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17693672,17735871,ENSG00000125888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17941597,17968980,ENSG00000089006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17962710,17962946,ENSG00000212232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17969018,17991122,ENSG00000125871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18137228,18188387,ENSG00000149474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18137863,18143169,ENSG00000232838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18288283,18316996,ENSG00000125846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
