,HGPS_917_NT_1,HGPS_478_NT_1,HGPS_297_NT_1,StartPos,EndPos,Gene_ID,labels,mean_value
353,0.001359808934923203,0.0014494638832595467,0.0015738589855889662,63195429,63216139,ENSG00000149658,1,0.001461043934590572
361,0.007206506836388957,0.007648999006735011,0.007666009764330292,44885702,44908532,ENSG00000166913,1,0.00750717186915142
369,0.0016993397250836574,0.0016908318204561395,0.001890857020621037,38472816,38578859,ENSG00000170471,1,0.0017603428553869445
370,0.002244098845900463,0.0019080301650017664,0.002449852532253788,35953617,35959472,ENSG00000171222,1,0.0022006605143853396
372,0.002416897982494669,0.0027069312350810003,0.0015918886599571222,31664452,31723989,ENSG00000171552,1,0.002238572625844264
376,0.007888044812641786,0.008026689754090748,0.006652329476851042,62387103,62388520,ENSG00000171858,1,0.007522354681194526
378,0.028052365305270024,0.022317627002673247,0.023279669423445344,4686350,4701590,ENSG00000171867,1,0.02454988724379621
380,0.001423075243590177,0.0013495964028490822,0.0018676245493735818,53567071,53609907,ENSG00000171940,1,0.0015467653986042803
382,0.005043351540989133,0.004797322652107597,0.004715714218917644,50190830,50192668,ENSG00000172216,1,0.004852129470671458
385,0.002555046121495727,0.002259836708944401,0.0023312742282561314,46684365,46689444,ENSG00000172315,1,0.002382052352898753
387,0.001594449965013613,0.0016372984317049272,0.001334835741994828,20017310,20033655,ENSG00000173418,1,0.001522194712904456
395,0.003975421213428292,0.002709245573939132,0.002781551096638267,49278178,49299600,ENSG00000177410,1,0.00315540596133523
423,0.002087851157156272,0.002613344925489719,0.0018902317369070088,50510321,50585241,ENSG00000196396,1,0.0021971426065176664
435,0.0034666050993297287,0.0035586071285933435,0.0029355225702606715,46709649,46736347,ENSG00000197496,1,0.0033202449327279144
440,0.001888280171091108,0.0013233670044369363,0.0016551421598759459,1894167,1940592,ENSG00000198053,1,0.00162226311180133
448,0.002032871299820318,0.0016749351346498497,0.0020148802606312953,41028822,41124487,ENSG00000198900,1,0.0019075622317004878
449,0.0021779023398397312,0.0023101178578200784,0.0005522683358559125,38127385,38166578,ENSG00000198959,1,0.0016800961778385738
490,0.000864417867587335,0.00225734070745238,0.002304645979562446,49278940,49279028,ENSG00000209042,1,0.0018088015182007205
491,0.0030297177579718536,0.0022113739455864707,0.002423281763411395,17962710,17962946,ENSG00000212232,1,0.002554791155656573
497,0.0017982351368497549,0.0025129862283957576,0.002235327747423528,35626031,35664956,ENSG00000214078,1,0.002182183037556347
503,0.0014888548421878693,0.001730388440967331,0.0014549922598735506,3146519,3159865,ENSG00000215251,1,0.001558078514342917
504,0.0011053619283026936,0.0013372435935476085,0.001136538494164383,2840703,2866732,ENSG00000215305,1,0.0011930480053382283
636,0.005745465936270098,0.005966480250442571,0.00508860794854029,18567347,18569563,ENSG00000232388,1,0.005600184711750986
717,0.011952764025496452,0.013633316251043364,0.011587596675531501,35278907,35284985,ENSG00000242372,1,0.012391225650690438
723,0.0021695572887358147,0.0023759731537398967,0.002242721084221508,35648925,35664956,ENSG00000244462,1,0.002262750508899073
744,0.01078606207070272,0.013161421333811903,0.01355169386286299,36045618,36051018,ENSG00000260032,1,0.012499725755792538
869,0.002899476359279046,0.0029948321444948937,0.0026086228758031784,28563850,28602858,ENSG00000282826,1,0.0028343104598590393
